invoice_id,invoice_no,vendor_name,invoice_date,amount,expense_type
INV000378,FP202500000378,XX供应商6398,2025-06-15,340.64,travel_lodging
INV000379,FP202500000379,XX供应商8083,2025-01-16,389.24,travel_lodging
INV000380,FP202500000380,XX供应商9478,2025-02-04,224.85,office_supplies
INV000381,FP202500000381,XX供应商7453,2025-01-04,445.41,office_supplies
INV000382,FP202500000382,XX供应商5790,2025-10-06,213.26,office_supplies
INV000383,FP202500000383,XX供应商9091,2025-02-24,124.71,local_transport
INV000384,FP202500000384,XX供应商3372,2025-08-07,145.17,office_supplies
INV000385,FP202500000385,XX供应商9941,2025-12-27,67.6,local_transport
INV000386,FP202500000386,XX供应商2840,2025-11-28,220.65,communication
INV000387,FP202500000387,XX供应商6169,2025-05-19,114.65,local_transport
INV000388,FP202500000388,XX供应商1131,2025-03-24,525.7,business_entertainment
INV000389,FP202500000389,XX供应商8733,2025-07-05,501.53,travel_lodging
INV000390,FP202500000390,XX供应商2974,2025-03-12,1300.99,business_entertainment
INV000391,FP202500000391,XX供应商6867,2025-03-26,2586.46,training_fee
INV000392,FP202500000392,XX供应商5220,2025-06-08,971.79,travel_lodging
INV000393,FP202500000393,XX供应商8224,2025-11-26,479.28,business_entertainment
INV000394,FP202500000394,XX供应商4561,2025-12-22,220.57,communication
INV000395,FP202500000395,XX供应商6546,2025-03-05,62.79,local_transport
INV000396,FP202500000396,XX供应商3142,2025-04-12,344.92,office_supplies
INV000397,FP202500000397,XX供应商7933,2025-04-14,813.69,business_entertainment
INV000398,FP202500000398,XX供应商2842,2025-12-01,474.49,travel_lodging
INV000399,FP202500000399,XX供应商9539,2025-11-03,280.1,office_supplies
INV000400,FP202500000400,XX供应商3905,2025-04-15,408.57,travel_lodging
INV000401,FP202500000401,XX供应商4668,2025-12-24,204.68,communication
INV000402,FP202500000402,XX供应商1345,2025-05-13,655.73,business_entertainment
INV000403,FP202500000403,XX供应商8721,2025-04-08,69.31,local_transport
INV000404,FP202500000404,XX供应商2090,2025-01-30,270.35,local_transport
INV000405,FP202500000405,XX供应商3191,2025-08-09,186.96,local_transport
INV000406,FP202500000406,XX供应商2861,2025-10-04,159.08,office_supplies
INV000407,FP202500000407,XX供应商4974,2025-05-16,369.56,business_entertainment
INV000408,FP202500000408,XX供应商5355,2025-03-07,1262.67,travel_lodging
INV000409,FP202500000409,XX供应商9949,2025-10-27,185.05,communication
INV000410,FP202500000410,XX供应商2171,2025-06-20,393.95,office_supplies
INV000411,FP202500000411,XX供应商1801,2025-12-25,68.6,local_transport
INV000412,FP202500000412,XX供应商1673,2025-07-23,1319.5,travel_lodging
INV000413,FP202500000413,XX供应商3799,2025-05-22,48.35,local_transport
INV000414,FP202500000414,XX供应商5175,2025-07-04,780.41,business_entertainment
INV000415,FP202500000415,XX供应商3908,2025-08-29,653.4,travel_lodging
INV000416,FP202500000416,XX供应商6327,2025-07-09,175.97,local_transport
INV000417,FP202500000417,XX供应商6609,2025-04-14,54.52,local_transport
INV000418,FP202500000418,XX供应商2080,2025-08-05,63.87,local_transport
INV000419,FP202500000419,XX供应商6958,2025-11-28,169.39,travel_lodging
INV000420,FP202500000420,XX供应商8076,2025-10-16,361.96,business_entertainment
INV000421,FP202500000421,XX供应商5389,2025-11-29,770.65,business_entertainment
INV000422,FP202500000422,XX供应商8448,2025-12-08,86.06,local_transport
INV000423,FP202500000423,XX供应商7399,2025-10-14,282.45,communication
INV000424,FP202500000424,XX供应商9542,2025-03-03,370.44,business_entertainment
INV000425,FP202500000425,XX供应商4614,2025-04-28,297.77,travel_lodging
INV000426,FP202500000426,XX供应商9799,2025-03-13,345.92,office_supplies
INV000427,FP202500000427,XX供应商6415,2025-01-03,1096.64,travel_lodging
INV000428,FP202500000428,XX供应商4642,2025-06-16,1899.09,training_fee
INV000429,FP202500000429,XX供应商8325,2025-06-14,1388.79,training_fee
INV000430,FP202500000430,XX供应商4678,2025-12-15,349.97,travel_lodging
INV000431,FP202500000431,XX供应商3660,2025-09-18,225.54,local_transport
INV000432,FP202500000432,XX供应商4268,2025-08-28,145.34,local_transport
INV000433,FP202500000433,XX供应商3011,2025-05-26,2101.0,training_fee
INV000434,FP202500000434,XX供应商5925,2025-09-09,108.54,communication
INV000435,FP202500000435,XX供应商6337,2025-01-26,62.23,local_transport
INV000436,FP202500000436,XX供应商5902,2025-06-23,321.99,office_supplies
INV000437,FP202500000437,XX供应商9185,2025-03-07,444.02,office_supplies
INV000438,FP202500000438,XX供应商4765,2025-10-19,62.39,local_transport
INV000439,FP202500000439,XX供应商4984,2025-03-31,170.93,office_supplies
INV000440,FP202500000440,XX供应商2775,2025-03-04,701.21,business_entertainment
INV000441,FP202500000441,XX供应商7729,2025-03-11,335.09,local_transport
INV000442,FP202500000442,XX供应商6306,2025-01-24,421.38,travel_lodging
INV000443,FP202500000443,XX供应商4079,2025-10-19,354.81,office_supplies
INV000444,FP202500000444,XX供应商2226,2025-07-30,1592.89,training_fee
INV000445,FP202500000445,XX供应商9744,2025-12-19,196.66,communication
INV000446,FP202500000446,XX供应商4302,2025-12-06,97.85,local_transport
INV000447,FP202500000447,XX供应商1198,2025-04-30,1169.49,travel_lodging
INV000448,FP202500000448,XX供应商6958,2025-03-21,100.15,local_transport
INV000449,FP202500000449,XX供应商2538,2025-06-07,1659.11,training_fee
INV000450,FP202500000450,XX供应商6188,2025-01-26,1136.75,travel_lodging
INV000451,FP202500000451,XX供应商7625,2025-09-24,272.78,office_supplies
INV000452,FP202500000452,XX供应商7165,2025-06-01,130.97,communication
INV000453,FP202500000453,XX供应商2001,2025-04-29,2780.46,training_fee
INV000454,FP202500000454,XX供应商6332,2025-11-27,154.77,office_supplies
INV000455,FP202500000455,XX供应商6839,2025-03-13,206.96,communication
INV000456,FP202500000456,XX供应商5426,2025-05-01,319.03,travel_lodging
INV000457,FP202500000457,XX供应商3422,2025-01-28,122.74,communication
INV000458,FP202500000458,XX供应商6717,2025-02-28,379.28,office_supplies
INV000459,FP202500000459,XX供应商5119,2025-01-26,2563.23,training_fee
INV000460,FP202500000460,XX供应商8827,2025-08-03,220.01,communication
INV000461,FP202500000461,XX供应商6641,2025-09-12,175.34,communication
INV000462,FP202500000462,XX供应商1711,2025-02-22,1159.22,business_entertainment
INV000463,FP202500000463,XX供应商5718,2025-11-05,447.57,office_supplies
INV000464,FP202500000464,XX供应商2353,2025-05-28,345.14,travel_lodging
INV000465,FP202500000465,XX供应商6668,2025-12-18,2157.72,training_fee
INV000466,FP202500000466,XX供应商1245,2025-04-17,1811.23,training_fee
INV000467,FP202500000467,XX供应商5438,2025-05-26,71.14,local_transport
INV000468,FP202500000468,XX供应商3204,2025-10-22,3183.62,training_fee
INV000469,FP202500000469,XX供应商4013,2025-01-24,428.27,office_supplies
INV000470,FP202500000470,XX供应商1376,2025-09-08,3062.79,training_fee
INV000471,FP202500000471,XX供应商3014,2025-12-04,1243.59,travel_lodging
INV000472,FP202500000472,XX供应商2963,2025-06-24,1403.6,training_fee
INV000473,FP202500000473,XX供应商8613,2025-09-20,547.73,travel_lodging
INV000474,FP202500000474,XX供应商3191,2025-01-27,725.84,travel_lodging
INV000475,FP202500000475,XX供应商3164,2025-12-07,402.27,office_supplies
INV000476,FP202500000476,XX供应商3467,2025-11-14,433.59,office_supplies
INV000477,FP202500000477,XX供应商3787,2025-06-27,59.41,local_transport
INV000478,FP202500000478,XX供应商9550,2025-10-24,507.69,travel_lodging
INV000479,FP202500000479,XX供应商9784,2025-09-17,2270.27,training_fee
INV000480,FP202500000480,XX供应商4671,2025-04-03,518.8,business_entertainment
INV000481,FP202500000481,XX供应商7778,2025-07-24,697.93,travel_lodging
INV000482,FP202500000482,XX供应商5668,2025-11-25,309.55,local_transport
INV000483,FP202500000483,XX供应商7997,2025-08-03,196.81,communication
INV000484,FP202500000484,XX供应商3115,2025-06-04,363.84,office_supplies
INV000485,FP202500000485,XX供应商4720,2025-09-11,271.4,travel_lodging
INV000486,FP202500000486,XX供应商3936,2025-12-22,2040.6,training_fee
INV000487,FP202500000487,XX供应商3692,2025-07-04,587.75,business_entertainment
INV000488,FP202500000488,XX供应商3139,2025-09-12,86.22,local_transport
INV000489,FP202500000489,XX供应商8184,2025-08-19,182.0,local_transport
INV000490,FP202500000490,XX供应商8802,2025-05-21,432.45,office_supplies
INV000491,FP202500000491,XX供应商7612,2025-10-16,318.35,business_entertainment
INV000492,FP202500000492,XX供应商6658,2025-03-15,249.56,local_transport
INV000493,FP202500000493,XX供应商9740,2025-12-08,276.43,business_entertainment
INV000494,FP202500000494,XX供应商9674,2025-07-20,377.06,office_supplies
INV000495,FP202500000495,XX供应商4487,2025-12-20,389.56,travel_lodging
INV000496,FP202500000496,XX供应商9739,2025-05-21,88.23,local_transport
INV000497,FP202500000497,XX供应商2304,2025-11-06,66.38,local_transport
INV000498,FP202500000498,XX供应商3272,2025-02-20,444.13,office_supplies
INV000499,FP202500000499,XX供应商7963,2025-11-13,1046.18,travel_lodging
INV000500,FP202500000500,XX供应商1062,2025-03-21,569.32,business_entertainment
INV000501,FP202500000501,XX供应商3751,2025-07-30,410.3,office_supplies
INV000502,FP202500000502,XX供应商2949,2025-01-27,396.07,travel_lodging
INV000503,FP202500000503,XX供应商3595,2025-01-20,277.23,communication
INV000504,FP202500000504,XX供应商3934,2025-03-01,273.15,travel_lodging
INV000505,FP202500000505,XX供应商7523,2025-04-19,158.58,communication
INV000506,FP202500000506,XX供应商9383,2025-05-20,1390.8,training_fee
INV000507,FP202500000507,XX供应商8442,2025-03-24,333.04,business_entertainment
INV000508,FP202500000508,XX供应商7532,2025-03-21,3031.06,training_fee
INV000509,FP202500000509,XX供应商1162,2025-08-12,284.86,communication
INV000510,FP202500000510,XX供应商9669,2025-10-24,558.11,business_entertainment
INV000511,FP202500000511,XX供应商3370,2025-10-22,213.41,office_supplies
INV000512,FP202500000512,XX供应商7784,2025-02-08,183.59,communication
INV000513,FP202500000513,XX供应商6662,2025-09-08,193.48,local_transport
INV000514,FP202500000514,XX供应商2992,2025-12-30,1634.8,training_fee
INV000515,FP202500000515,XX供应商7729,2025-12-14,642.76,travel_lodging
INV000516,FP202500000516,XX供应商2821,2025-01-10,64.54,local_transport
INV000517,FP202500000517,XX供应商3637,2025-05-12,483.19,office_supplies
INV000518,FP202500000518,XX供应商3345,2025-12-22,176.06,communication
INV000519,FP202500000519,XX供应商5057,2025-05-12,912.79,travel_lodging
INV000520,FP202500000520,XX供应商9961,2025-06-28,111.33,local_transport
INV000521,FP202500000521,XX供应商2644,2025-10-19,2853.2,training_fee
INV000522,FP202500000522,XX供应商8496,2025-08-10,277.08,office_supplies
INV000523,FP202500000523,XX供应商6450,2025-10-12,1204.19,travel_lodging
INV000524,FP202500000524,XX供应商2958,2025-12-06,156.27,local_transport
INV000525,FP202500000525,XX供应商6934,2025-11-23,71.84,local_transport
INV000526,FP202500000526,XX供应商4447,2025-07-28,470.7,business_entertainment
INV000527,FP202500000527,XX供应商8830,2025-03-22,63.33,local_transport
INV000528,FP202500000528,XX供应商6591,2025-10-13,120.4,communication
INV000529,FP202500000529,XX供应商1271,2025-07-28,165.73,communication
INV000530,FP202500000530,XX供应商2963,2025-04-30,161.57,communication
INV000531,FP202500000531,XX供应商6327,2025-07-19,599.97,business_entertainment
INV000532,FP202500000532,XX供应商4316,2025-08-20,460.27,travel_lodging
INV000533,FP202500000533,XX供应商9257,2025-07-18,491.34,office_supplies
INV000534,FP202500000534,XX供应商2336,2025-07-24,55.74,local_transport
INV000535,FP202500000535,XX供应商1443,2025-01-12,131.3,local_transport
INV000536,FP202500000536,XX供应商9428,2025-07-08,563.75,business_entertainment
INV000537,FP202500000537,XX供应商9569,2025-11-27,2131.24,training_fee
INV000538,FP202500000538,XX供应商4615,2025-07-26,273.37,office_supplies
INV000539,FP202500000539,XX供应商9410,2025-05-20,126.61,communication
INV000540,FP202500000540,XX供应商4687,2025-04-22,324.85,office_supplies
INV000541,FP202500000541,XX供应商2896,2025-09-02,828.73,business_entertainment
INV000542,FP202500000542,XX供应商6244,2025-10-04,253.57,communication
INV000543,FP202500000543,XX供应商6744,2025-04-09,458.33,travel_lodging
INV000544,FP202500000544,XX供应商1802,2025-11-30,1077.46,business_entertainment
INV000545,FP202500000545,XX供应商4113,2025-06-22,271.25,communication
INV000546,FP202500000546,XX供应商5848,2025-04-24,659.56,business_entertainment
INV000547,FP202500000547,XX供应商6198,2025-06-20,255.36,communication
INV000548,FP202500000548,XX供应商1493,2025-11-28,376.73,business_entertainment
INV000549,FP202500000549,XX供应商7829,2025-08-18,3015.99,training_fee
INV000550,FP202500000550,XX供应商6200,2025-04-18,695.73,business_entertainment
INV000551,FP202500000551,XX供应商6756,2025-12-09,357.94,travel_lodging
INV000552,FP202500000552,XX供应商5044,2025-09-21,350.0,office_supplies
INV000553,FP202500000553,XX供应商6234,2025-01-19,352.55,office_supplies
INV000554,FP202500000554,XX供应商9556,2025-05-02,612.33,travel_lodging
INV000555,FP202500000555,XX供应商4174,2025-11-13,238.96,office_supplies
INV000556,FP202500000556,XX供应商9307,2025-07-12,140.16,local_transport
INV000557,FP202500000557,XX供应商9722,2025-06-26,288.39,local_transport
INV000558,FP202500000558,XX供应商4648,2025-06-09,1426.6,training_fee
INV000559,FP202500000559,XX供应商1801,2025-11-17,1223.48,business_entertainment
INV000560,FP202500000560,XX供应商8183,2025-10-16,178.97,communication
INV000561,FP202500000561,XX供应商4752,2025-12-20,2917.45,training_fee
INV000562,FP202500000562,XX供应商8483,2025-11-26,213.96,communication
INV000563,FP202500000563,XX供应商1053,2025-12-23,173.93,communication
INV000564,FP202500000564,XX供应商7883,2025-09-28,937.05,travel_lodging
INV000565,FP202500000565,XX供应商2767,2025-06-23,181.3,office_supplies
INV000566,FP202500000566,XX供应商6063,2025-04-09,91.05,local_transport
INV000567,FP202500000567,XX供应商4172,2025-06-14,721.31,travel_lodging
INV000568,FP202500000568,XX供应商6780,2025-01-07,188.42,communication
INV000569,FP202500000569,XX供应商8262,2025-12-01,1200.75,travel_lodging
INV000570,FP202500000570,XX供应商8552,2025-10-20,277.65,communication
INV000571,FP202500000571,XX供应商1052,2025-07-02,740.66,business_entertainment
INV000572,FP202500000572,XX供应商5133,2025-12-18,263.68,communication
INV000573,FP202500000573,XX供应商2071,2025-09-02,717.26,business_entertainment
INV000574,FP202500000574,XX供应商7224,2025-03-25,65.25,local_transport
INV000575,FP202500000575,XX供应商1498,2025-12-02,312.32,business_entertainment
INV000576,FP202500000576,XX供应商6645,2025-05-25,670.92,travel_lodging
INV000577,FP202500000577,XX供应商8103,2025-12-31,1248.83,training_fee
INV000578,FP202500000578,XX供应商6909,2025-02-04,2957.67,training_fee
INV000579,FP202500000579,XX供应商2961,2025-10-23,2128.28,training_fee
INV000580,FP202500000580,XX供应商6241,2025-07-01,385.09,office_supplies
INV000581,FP202500000581,XX供应商6848,2025-01-24,649.07,business_entertainment
INV000582,FP202500000582,XX供应商3490,2025-07-25,1593.45,travel_lodging
INV000583,FP202500000583,XX供应商7777,2025-05-01,685.97,travel_lodging
INV000584,FP202500000584,XX供应商1268,2025-04-04,2666.32,training_fee
INV000585,FP202500000585,XX供应商6989,2025-10-15,2147.56,training_fee
INV000586,FP202500000586,XX供应商2221,2025-06-03,196.37,communication
INV000587,FP202500000587,XX供应商3464,2025-12-05,81.6,local_transport
INV000588,FP202500000588,XX供应商7681,2025-12-17,3017.09,training_fee
INV000589,FP202500000589,XX供应商8449,2025-01-03,102.84,local_transport
INV000590,FP202500000590,XX供应商7546,2025-12-21,372.6,business_entertainment
INV000591,FP202500000591,XX供应商4098,2025-03-29,795.08,travel_lodging
INV000592,FP202500000592,XX供应商1578,2025-06-20,468.02,business_entertainment
INV000593,FP202500000593,XX供应商8855,2025-07-03,667.93,travel_lodging
INV000594,FP202500000594,XX供应商7141,2025-05-07,283.84,office_supplies
INV000595,FP202500000595,XX供应商9664,2025-10-26,782.36,business_entertainment
INV000596,FP202500000596,XX供应商6412,2025-08-19,1270.52,business_entertainment
INV000597,FP202500000597,XX供应商3401,2025-11-12,485.11,travel_lodging
INV000598,FP202500000598,XX供应商4604,2025-11-05,721.12,business_entertainment
