record_id,record_no,employee_id,department_id,expense_date,reimburse_date,expense_type,amount,reason,invoice_id,status,city_tier,nights,days,participants,budget_year,special_approval
R000191,BX2025000191,E0036,D010,2025-09-28,2025-10-29,local_transport,207.25,青竹现场支持交通费,INV000191,approved,A,,2,,2025,0
R000192,BX2025000192,E0077,D004,2025-11-12,2026-01-10,business_entertainment,972.71,杭州渠道沟通工作餐费,INV000192,approved,,,,4,2025,0
R000193,BX2025000193,E0072,D005,2025-06-05,2025-07-07,office_supplies,359.21,云帆资料袋采购费,INV000193,approved,,,,,2025,0
R000194,BX2025000194,E0045,D001,2025-04-20,2025-06-11,training_fee,3133.28,投资银行部员工客户服务培训费,INV000194,approved,,,,,2025,0
R000195,BX2025000195,E0022,D007,2025-05-25,2025-05-30,business_entertainment,463.84,云帆项目洽谈招待费,INV000195,approved,,,,2,2025,0
R000196,BX2025000196,E0015,D004,2025-02-07,2025-02-21,travel_lodging,484.57,远航材料访谈期间住宿费,INV000196,approved,C,2,,,2025,0
R000197,BX2025000197,E0065,D006,2025-11-16,2025-11-17,local_transport,294.56,客户访谈期间市内交通包干,INV000197,approved,A,,3,,2025,0
R000198,BX2025000198,E0031,D006,2025-01-22,2025-01-31,local_transport,61.72,合肥客户服务交通费,INV000198,approved,C,,1,,2025,0
R000199,BX2025000199,E0070,D006,2025-03-31,2025-05-27,travel_lodging,236.79,客户服务事项赴杭州出差住宿费,INV000199,approved,B,1,,,2025,0
R000200,BX2025000200,E0074,D001,2025-07-18,2025-07-24,business_entertainment,942.44,投资银行部合作伙伴会谈招待费,INV000200,approved,,,,4,2025,0
R000201,BX2025000201,E0039,D002,2025-12-20,2025-12-28,travel_lodging,401.13,上海北辰路演支持住宿费,INV000201,approved,A,1,,,2025,0
R000202,BX2025000202,E0028,D009,2025-07-15,2025-08-25,travel_lodging,842.09,监管沟通事项赴上海住宿费,INV000202,approved,A,2,,,2025,0
R000203,BX2025000203,E0078,D006,2025-02-24,2025-04-21,office_supplies,239.98,员工工位文具补充费,INV000203,approved,,,,,2025,0
R000204,BX2025000204,E0065,D006,2025-08-05,2025-08-06,business_entertainment,948.05,云帆合作事项接待费,INV000204,approved,,,,4,2025,0
R000205,BX2025000205,E0050,D008,2025-10-25,2025-11-20,local_transport,136.47,合肥材料补充交通费,INV000205,approved,C,,2,,2025,0
R000206,BX2025000206,E0043,D005,2025-06-20,2025-07-14,office_supplies,209.38,机构业务部硒鼓和纸张费用,INV000206,approved,,,,,2025,0
R000207,BX2025000207,E0054,D001,2025-03-09,2025-03-16,communication,224.44,投资银行部日常工作通讯费,INV000207,approved,,,,,2025,0
R000208,BX2025000208,E0033,D001,2025-11-01,2025-12-11,office_supplies,121.56,北辰现场办公用品费,INV000208,approved,,,,,2025,0
R000209,BX2025000209,E0015,D004,2025-05-07,2025-06-08,business_entertainment,682.24,北辰客户沟通业务招待费,INV000209,approved,,,,5,2025,0
R000210,BX2025000210,E0038,D004,2025-11-25,2025-12-19,local_transport,153.77,清源现场支持交通费,INV000210,approved,B,,3,,2025,0
R000211,BX2025000211,E0077,D004,2025-03-26,2025-04-16,training_fee,1248.72,研究所员工数据治理培训费,INV000211,approved,,,,,2025,0
R000212,BX2025000212,E0018,D005,2025-06-20,2025-06-29,office_supplies,368.99,远航项目资料装订用品费,INV000212,approved,,,,,2025,0
R000213,BX2025000213,E0070,D006,2025-11-29,2025-12-03,travel_lodging,362.18,澄江现场验收住宿费,INV000213,approved,A,1,,,2025,0
R000214,BX2025000214,E0017,D003,2025-11-21,2025-11-24,travel_lodging,772.95,上海分支机构培训支持住宿费,INV000214,approved,A,1,,,2025,0
R000215,BX2025000215,E0045,D001,2025-05-07,2025-05-13,office_supplies,424.46,投资银行部办公用品采购报销,INV000215,approved,,,,,2025,0
R000216,BX2025000216,E0063,D004,2025-02-12,2025-02-13,business_entertainment,672.39,青竹资料确认工作餐费,INV000216,approved,,,,3,2025,0
R000217,BX2025000217,E0070,D006,2025-09-07,2025-09-24,training_fee,3083.18,运营管理部运营规范学习费用,INV000217,approved,,,,,2025,0
R000218,BX2025000218,E0059,D006,2025-12-18,2026-01-08,travel_lodging,329.98,启明项目在杭州开展尽调期间住宿费,INV000218,approved,B,1,,,2025,0
R000219,BX2025000219,E0016,D008,2025-05-21,2025-06-29,travel_lodging,415.1,合规风控部跨部门协同赴杭州住宿费,INV000219,approved,B,1,,,2025,0
R000220,BX2025000220,E0070,D006,2025-01-06,2025-02-14,communication,206.46,监管沟通事项通讯费,INV000220,approved,,,,,2025,0
R000221,BX2025000221,E0031,D006,2025-04-15,2025-04-27,training_fee,1432.67,合规要求信息安全学习费,INV000221,approved,,,,,2025,0
R000222,BX2025000222,E0022,D007,2025-06-18,2025-07-13,training_fee,2037.49,运营规范合规实务课程费,INV000222,approved,,,,,2025,0
R000223,BX2025000223,E0025,D001,2025-10-18,2025-12-01,travel_lodging,244.53,杭州青竹路演支持住宿费,INV000223,approved,B,1,,,2025,0
R000224,BX2025000224,E0063,D004,2025-08-20,2025-09-30,travel_lodging,227.14,清源现场审阅底稿住宿费,INV000224,approved,C,1,,,2025,0
R000225,BX2025000225,E0047,D009,2025-09-19,2025-10-25,office_supplies,215.87,财务管理部办公笔记本采购费,INV000225,approved,,,,,2025,0
R000226,BX2025000226,E0068,D006,2025-12-26,2026-01-11,training_fee,2700.57,投行业务线上课程学习费,INV000226,approved,,,,,2025,0
R000227,BX2025000227,E0068,D006,2025-06-28,2025-07-16,training_fee,1804.83,客户服务客户服务培训费,INV000227,approved,,,,,2025,0
R000228,BX2025000228,E0041,D005,2025-11-02,2025-12-01,communication,222.7,机构业务部日常工作通讯费,INV000228,approved,,,,,2025,0
R000229,BX2025000229,E0071,D010,2025-01-20,2025-03-09,business_entertainment,1065.37,青竹合作事项接待费,INV000229,approved,,,,7,2025,0
R000230,BX2025000230,E0035,D005,2025-07-25,2025-08-13,communication,254.77,上海外勤期间通讯费,INV000230,approved,,,,,2025,0
R000231,BX2025000231,E0046,D001,2025-09-12,2025-09-15,training_fee,1382.26,投资银行部岗位能力提升培训费,INV000231,approved,,,,,2025,0
R000232,BX2025000232,E0022,D007,2025-03-15,2025-03-27,local_transport,122.03,参加合肥业务会议市内交通费,INV000232,approved,C,,2,,2025,0
R000233,BX2025000233,E0014,D009,2025-10-13,2025-11-02,local_transport,96.6,财务管理部例行外勤交通费,INV000233,approved,B,,1,,2025,0
R000234,BX2025000234,E0052,D003,2025-09-17,2025-10-17,travel_lodging,1189.63,清源材料访谈期间住宿费,INV000234,approved,A,2,,,2025,0
R000235,BX2025000235,E0014,D009,2025-09-12,2025-11-08,travel_lodging,1033.94,分支机构走访赴上海住宿费,INV000235,approved,A,2,,,2025,0
R000236,BX2025000236,E0079,D002,2025-11-01,2025-11-19,local_transport,76.53,参加合肥业务会议市内交通费,INV000236,approved,C,,1,,2025,0
R000237,BX2025000237,E0057,D005,2025-05-24,2025-07-09,office_supplies,145.98,客户材料制作用品费,INV000237,approved,,,,,2025,0
R000238,BX2025000238,E0022,D007,2025-11-29,2026-01-05,local_transport,80.38,合同签署事项市内交通费,INV000238,approved,C,,2,,2025,0
R000239,BX2025000239,E0061,D008,2025-03-14,2025-03-22,local_transport,96.73,北辰尽调访谈交通费,INV000239,approved,B,,1,,2025,0
R000240,BX2025000240,E0078,D006,2025-11-07,2026-01-03,office_supplies,180.26,运营管理部档案整理耗材费,INV000240,approved,,,,,2025,0
R000241,BX2025000241,E0059,D006,2025-04-09,2025-05-04,training_fee,3125.74,合规实务线上课程学习费,INV000241,approved,,,,,2025,0
R000242,BX2025000242,E0077,D004,2025-06-16,2025-06-23,training_fee,2743.26,杭州集中培训课程费,INV000242,approved,,,,,2025,0
R000243,BX2025000243,E0034,D005,2025-04-26,2025-05-29,communication,216.99,机构业务部值班联络通讯费,INV000243,approved,,,,,2025,0
R000244,BX2025000244,E0057,D005,2025-02-25,2025-02-28,training_fee,2050.73,项目管理培训课程费,INV000244,approved,,,,,2025,0
R000245,BX2025000245,E0030,D007,2025-09-17,2025-10-31,travel_lodging,668.98,合肥分支机构培训支持住宿费,INV000245,approved,C,1,,,2025,0
R000246,BX2025000246,E0072,D005,2025-08-26,2025-10-15,training_fee,2167.41,业务规范运营规范课程费,INV000246,approved,,,,,2025,0
R000247,BX2025000247,E0022,D007,2025-06-30,2025-07-09,travel_lodging,1242.4,青竹现场验收住宿费,INV000247,approved,B,2,,,2025,0
R000248,BX2025000248,E0030,D007,2025-09-19,2025-11-05,office_supplies,213.49,北辰展示材料耗材费,INV000248,approved,,,,,2025,0
R000249,BX2025000249,E0065,D006,2025-12-28,2026-01-12,travel_lodging,614.11,清源材料访谈期间住宿费,INV000249,approved,B,2,,,2025,0
R000250,BX2025000250,E0025,D001,2025-03-01,2025-04-13,training_fee,2725.19,远航相关专业能力培训费,INV000250,approved,,,,,2025,0
R000251,BX2025000251,E0060,D006,2025-09-13,2025-10-19,travel_lodging,1030.07,上海云帆路演支持住宿费,INV000251,approved,A,3,,,2025,0
R000252,BX2025000252,E0053,D010,2025-01-27,2025-02-01,training_fee,2102.9,数据治理培训课程费,INV000252,approved,,,,,2025,0
R000253,BX2025000253,E0057,D005,2025-08-08,2025-08-31,business_entertainment,955.79,机构业务部合作伙伴会谈招待费,INV000253,approved,,,,6,2025,0
R000254,BX2025000254,E0070,D006,2025-12-26,2025-12-29,travel_lodging,724.22,云帆现场审阅底稿住宿费,INV000254,approved,A,2,,,2025,0
R000255,BX2025000255,E0047,D009,2025-09-12,2025-09-15,local_transport,245.84,杭州监管沟通交通费,INV000255,approved,B,,3,,2025,0
R000256,BX2025000256,E0065,D006,2025-01-04,2025-01-31,business_entertainment,1820.24,清源客户沟通业务招待费,INV000256,approved,,,,7,2025,0
R000257,BX2025000257,E0052,D003,2025-10-20,2025-11-06,training_fee,2446.66,财富管理部岗位能力提升培训费,INV000257,approved,,,,,2025,0
R000258,BX2025000258,E0040,D001,2025-05-31,2025-07-02,business_entertainment,820.33,北辰需求沟通招待费,INV000258,approved,,,,4,2025,0
R000259,BX2025000259,E0046,D001,2025-07-24,2025-08-09,office_supplies,174.31,投资银行部培训材料用品费,INV000259,approved,,,,,2025,0
R000260,BX2025000260,E0053,D010,2025-05-07,2025-06-16,training_fee,2617.78,客户服务线上课程学习费,INV000260,approved,,,,,2025,0
R000261,BX2025000261,E0043,D005,2025-08-05,2025-09-14,travel_lodging,438.96,机构业务部清源现场核查住宿费,INV000261,approved,B,2,,,2025,0
R000262,BX2025000262,E0070,D006,2025-12-10,2026-01-06,training_fee,1886.32,客户服务数据治理培训费,INV000262,approved,,,,,2025,0
R000263,BX2025000263,E0077,D004,2025-02-19,2025-03-21,local_transport,51.86,参加杭州业务会议市内交通费,INV000263,approved,B,,1,,2025,0
R000264,BX2025000264,E0014,D009,2025-11-05,2025-12-12,communication,255.82,监管沟通事项通讯费,INV000264,approved,,,,,2025,0
R000265,BX2025000265,E0062,D004,2025-11-19,2025-11-28,local_transport,59.25,星河现场巡检交通费,INV000265,approved,B,,1,,2025,0
R000266,BX2025000266,E0018,D005,2025-03-14,2025-04-19,travel_lodging,304.18,澄江现场验收住宿费,INV000266,approved,C,1,,,2025,0
R000267,BX2025000267,E0054,D001,2025-09-16,2025-09-28,training_fee,2108.39,合规要求合规实务学习费,INV000267,approved,,,,,2025,0
R000268,BX2025000268,E0053,D010,2025-10-14,2025-12-12,communication,257.55,分支机构协调通讯费,INV000268,approved,,,,,2025,0
R000269,BX2025000269,E0019,D006,2025-11-26,2025-11-29,local_transport,166.07,项目底稿交接交通费,INV000269,approved,B,,3,,2025,0
R000270,BX2025000270,E0043,D005,2025-03-20,2025-04-24,office_supplies,269.75,日常办公耗材报销,INV000270,approved,,,,,2025,0
R000271,BX2025000271,E0070,D006,2025-04-13,2025-04-14,office_supplies,358.74,远航项目资料装订用品费,INV000271,approved,,,,,2025,0
R000272,BX2025000272,E0026,D004,2025-06-22,2025-08-03,travel_lodging,370.67,上海启明路演支持住宿费,INV000272,approved,A,1,,,2025,0
R000273,BX2025000273,E0044,D006,2025-12-17,2026-01-13,business_entertainment,348.43,星河合同沟通招待费,INV000273,approved,,,,2,2025,0
R000274,BX2025000274,E0018,D005,2025-11-05,2025-11-12,travel_lodging,1346.61,上海星河路演支持住宿费,INV000274,approved,A,3,,,2025,0
R000275,BX2025000275,E0034,D005,2025-07-28,2025-08-12,communication,123.38,客户回访电话费用,INV000275,approved,,,,,2025,0
R000276,BX2025000276,E0031,D006,2025-03-30,2025-05-14,travel_lodging,424.27,星河项目在杭州开展尽调期间住宿费,INV000276,approved,B,1,,,2025,0
R000277,BX2025000277,E0015,D004,2025-12-22,2026-01-11,office_supplies,186.39,研究所档案整理耗材费,INV000277,approved,,,,,2025,0
R000278,BX2025000278,E0063,D004,2025-09-16,2025-11-02,travel_lodging,556.21,研究所例行检查赴杭州住宿费,INV000278,approved,B,2,,,2025,0
R000279,BX2025000279,E0053,D010,2025-06-23,2025-07-08,business_entertainment,501.76,人力资源部合作伙伴会谈招待费,INV000279,approved,,,,2,2025,0
R000280,BX2025000280,E0051,D006,2025-05-10,2025-05-25,local_transport,80.07,星河现场支持交通费,INV000280,approved,B,,1,,2025,0
R000281,BX2025000281,E0066,D003,2025-05-17,2025-07-02,communication,151.75,分支机构协调通讯费,INV000281,approved,,,,,2025,0
R000282,BX2025000282,E0069,D002,2025-10-05,2025-11-07,travel_lodging,371.27,赴合肥参加启明专项会议住宿费,INV000282,approved,C,1,,,2025,0
R000283,BX2025000283,E0033,D001,2025-08-13,2025-08-15,training_fee,2163.6,参加客户服务专题培训费,INV000283,approved,,,,,2025,0
R000284,BX2025000284,E0019,D006,2025-08-16,2025-08-31,training_fee,2202.04,运营规范线上课程学习费,INV000284,approved,,,,,2025,0
R000285,BX2025000285,E0076,D006,2025-07-24,2025-07-28,business_entertainment,916.09,合肥业务拜访工作餐费,INV000285,approved,,,,6,2025,0
R000286,BX2025000286,E0033,D001,2025-03-07,2025-03-10,local_transport,66.57,远航现场支持交通费,INV000286,approved,B,,1,,2025,0
R000287,BX2025000287,E0025,D001,2025-03-06,2025-04-17,communication,236.98,投资银行部员工通讯费报销,INV000287,approved,,,,,2025,0
R000288,BX2025000288,E0066,D003,2025-06-26,2025-08-10,office_supplies,262.3,财富管理部硒鼓和纸张费用,INV000288,approved,,,,,2025,0
R000289,BX2025000289,E0047,D009,2025-05-08,2025-06-01,office_supplies,395.27,部门共用办公用品费,INV000289,approved,,,,,2025,0
R000290,BX2025000290,E0078,D006,2025-01-18,2025-01-21,local_transport,262.78,清源现场支持交通费,INV000290,approved,A,,3,,2025,0
R000291,BX2025000291,E0071,D010,2025-03-09,2025-04-21,local_transport,67.84,清源现场巡检交通费,INV000291,approved,B,,1,,2025,0
R000292,BX2025000292,E0066,D003,2025-04-20,2025-05-02,local_transport,60.94,合肥材料补充交通费,INV000292,approved,C,,1,,2025,0
R000293,BX2025000293,E0062,D004,2025-11-14,2025-12-19,office_supplies,479.14,星河会议材料打印用品费,INV000293,approved,,,,,2025,0
R000294,BX2025000294,E0057,D005,2025-11-11,2026-01-03,office_supplies,407.57,机构业务部档案整理耗材费,INV000294,approved,,,,,2025,0
R000295,BX2025000295,E0015,D004,2025-08-01,2025-08-22,office_supplies,178.48,项目交付资料用品费,INV000295,approved,,,,,2025,0
R000296,BX2025000296,E0080,D009,2025-06-07,2025-07-31,travel_lodging,779.89,监管沟通事项赴上海住宿费,INV000296,approved,A,2,,,2025,0
R000297,BX2025000297,E0045,D001,2025-03-13,2025-04-26,training_fee,3173.9,上海集中培训课程费,INV000297,approved,,,,,2025,0
R000298,BX2025000298,E0072,D005,2025-06-24,2025-07-10,business_entertainment,516.71,启明需求沟通招待费,INV000298,approved,,,,2,2025,0
R000299,BX2025000299,E0058,D007,2025-02-18,2025-03-24,office_supplies,428.2,信息技术部文件夹和标签耗材费,INV000299,approved,,,,,2025,0
R000300,BX2025000300,E0051,D006,2025-07-01,2025-07-09,local_transport,134.0,澄江尽调访谈交通费,INV000300,approved,A,,2,,2025,0
R000301,BX2025000301,E0078,D006,2025-09-19,2025-10-06,travel_lodging,522.35,合肥澄江路演支持住宿费,INV000301,approved,C,2,,,2025,0
R000302,BX2025000302,E0075,D007,2025-05-11,2025-05-25,travel_lodging,536.79,澄江合同资料交接住宿费,INV000302,approved,A,1,,,2025,0
R000303,BX2025000303,E0050,D008,2025-01-13,2025-02-09,training_fee,2295.87,运营规范项目管理课程费,INV000303,approved,,,,,2025,0
R000304,BX2025000304,E0018,D005,2025-07-08,2025-08-05,travel_lodging,591.87,远航专项访谈住宿费,INV000304,approved,A,1,,,2025,0
R000305,BX2025000305,E0039,D002,2025-09-17,2025-11-06,business_entertainment,500.1,机构客户会议工作餐费,INV000305,approved,,,,2,2025,0
R000306,BX2025000306,E0052,D003,2025-03-30,2025-05-08,training_fee,2065.7,财富管理部专业技能培训费,INV000306,approved,,,,,2025,0
R000307,BX2025000307,E0021,D002,2025-06-15,2025-08-06,office_supplies,185.33,部门月度办公耗材费,INV000307,approved,,,,,2025,0
R000308,BX2025000308,E0036,D010,2025-08-27,2025-08-30,training_fee,1674.98,客户服务线上课程学习费,INV000308,approved,,,,,2025,0
R000309,BX2025000309,E0073,D004,2025-07-11,2025-08-24,office_supplies,420.59,员工工位文具补充费,INV000309,approved,,,,,2025,0
R000310,BX2025000310,E0014,D009,2025-12-22,2025-12-30,office_supplies,430.03,启明资料袋采购费,INV000310,approved,,,,,2025,0
R000311,BX2025000311,E0030,D007,2025-10-20,2025-12-08,training_fee,2717.9,星河项目管理培训费,INV000311,approved,,,,,2025,0
R000312,BX2025000312,E0070,D006,2025-09-17,2025-10-06,office_supplies,256.9,文件归档装订耗材费,INV000312,approved,,,,,2025,0
R000313,BX2025000313,E0071,D010,2025-06-05,2025-06-09,local_transport,98.59,上海监管沟通交通费,INV000313,approved,A,,1,,2025,0
R000314,BX2025000314,E0033,D001,2025-12-05,2026-01-15,travel_lodging,359.9,启明客户拜访行程住宿费,INV000314,approved,C,2,,,2025,0
R000315,BX2025000315,E0071,D010,2025-11-25,2026-01-10,business_entertainment,875.34,远航需求沟通招待费,INV000315,approved,,,,4,2025,0
R000316,BX2025000316,E0050,D008,2025-07-18,2025-08-25,communication,254.85,客户服务电话通讯费,INV000316,approved,,,,,2025,0
R000317,BX2025000317,E0034,D005,2025-03-01,2025-03-13,office_supplies,356.17,机构业务部文件夹和标签耗材费,INV000317,approved,,,,,2025,0
R000318,BX2025000318,E0055,D004,2025-11-28,2025-12-01,business_entertainment,764.75,客户回访业务招待费,INV000318,approved,,,,3,2025,0
