record_id,employee_id,department_id,expense_date,reimburse_date,expense_type,amount,city_tier,nights,days,participants,special_approval,status,budget_year,invoice_no,vendor_name,invoice_date,employee_level,emp_dept_id,department_name,annual_budget
R004126,E0053,D010,2025-03-12,2025-04-27,business_entertainment,773.17,,,,5,0,approved,2025,FP202500004126,"XX供应商4452",2025-03-12,E1,D010,"人力资源部",164500.0
R003802,E0065,D006,2025-04-22,2025-04-28,business_entertainment,1122.36,,,,7,0,approved,2025,FP202500003802,"XX供应商9823",2025-04-22,E1,D006,"运营管理部",340961.75
R000120,E0051,D006,2025-03-24,2025-04-29,business_entertainment,1173.68,,,,5,0,approved,2025,FP202500000120,"XX供应商4776",2025-03-24,E1,D006,"运营管理部",340961.75
R003214,E0040,D001,2025-04-05,2025-05-01,business_entertainment,1022.23,,,,7,0,approved,2025,FP202500003214,"XX供应商7132",2025-04-05,D1,D001,"投资银行部",230395.17
R003308,E0076,D006,2025-04-24,2025-05-01,business_entertainment,896.49,,,,5,0,approved,2025,FP202500003308,"XX供应商8648",2025-04-24,E1,D006,"运营管理部",340961.75
R003725,E0044,D006,2025-03-13,2025-05-01,business_entertainment,1139.98,,,,6,0,approved,2025,FP202500003725,"XX供应商5934",2025-03-13,D1,D006,"运营管理部",340961.75
R000978,E0075,D007,2025-04-25,2025-05-03,business_entertainment,451.74,,,,3,0,approved,2025,FP202500000978,"XX供应商2203",2025-04-25,D1,D007,"信息技术部",301500.0
R002538,E0050,D008,2025-04-07,2025-05-03,business_entertainment,623.19,,,,3,0,approved,2025,FP202500002538,"XX供应商4813",2025-04-07,X1,D008,"合规风控部",381600.0
R004058,E0041,D005,2025-03-19,2025-05-03,business_entertainment,416.03,,,,2,0,approved,2025,FP202500004058,"XX供应商6235",2025-03-19,E1,D005,"机构业务部",278540.94
R000390,E0029,D003,2025-03-12,2025-05-04,business_entertainment,1300.99,,,,5,0,approved,2025,FP202500000390,"XX供应商2974",2025-03-12,M1,D003,"财富管理部",109772.07
R001668,E0024,D006,2025-04-28,2025-05-04,business_entertainment,1046.47,,,,6,0,approved,2025,FP202500001668,"XX供应商3723",2025-04-28,E1,D006,"运营管理部",340961.75
R000644,E0020,D008,2025-03-19,2025-05-05,business_entertainment,458.37,,,,2,0,approved,2025,FP202500000644,"XX供应商5518",2025-03-19,E1,D008,"合规风控部",381600.0
R002774,E0036,D010,2025-03-10,2025-05-05,business_entertainment,1026.72,,,,5,0,approved,2025,FP202500002774,"XX供应商1127",2025-03-10,E1,D010,"人力资源部",164500.0
R000068,E0073,D004,2025-03-20,2025-05-06,business_entertainment,746.29,,,,5,0,approved,2025,FP202500000068,"XX供应商2914",2025-03-20,E1,D004,"研究所",264890.39
R001304,E0064,D004,2025-03-15,2025-05-08,business_entertainment,722.57,,,,3,0,approved,2025,FP202500001304,"XX供应商8031",2025-03-15,E1,D004,"研究所",264890.39
R001261,E0057,D005,2025-04-25,2025-05-09,business_entertainment,1305.69,,,,5,0,approved,2025,FP202500001261,"XX供应商4737",2025-04-25,E1,D005,"机构业务部",278540.94
R003505,E0071,D010,2025-04-12,2025-05-09,business_entertainment,403.74,,,,2,0,approved,2025,FP202500003505,"XX供应商4102",2025-04-12,E1,D010,"人力资源部",164500.0
R003512,E0045,D001,2025-04-09,2025-05-09,business_entertainment,479.14,,,,3,0,approved,2025,FP202500003512,"XX供应商5514",2025-04-09,E1,D001,"投资银行部",230395.17
R000055,E0020,D008,2025-04-03,2025-05-10,business_entertainment,999.76,,,,4,0,approved,2025,FP202500000055,"XX供应商4962",2025-04-03,E1,D008,"合规风控部",381600.0
R002923,E0036,D010,2025-03-30,2025-05-10,business_entertainment,1089.53,,,,5,0,approved,2025,FP202500002923,"XX供应商4457",2025-03-30,E1,D010,"人力资源部",164500.0
R003918,E0071,D010,2025-03-29,2025-05-10,business_entertainment,375.32,,,,2,0,approved,2025,FP202500003918,"XX供应商7317",2025-03-29,E1,D010,"人力资源部",164500.0
R003318,E0066,D003,2025-03-21,2025-05-11,business_entertainment,730.2,,,,3,0,approved,2025,FP202500003318,"XX供应商6640",2025-03-21,M1,D003,"财富管理部",109772.07
R003929,E0079,D002,2025-05-01,2025-05-11,business_entertainment,758.11,,,,5,0,approved,2025,FP202500003929,"XX供应商9160",2025-05-01,M1,D002,"固定收益部",107785.42
R002554,E0045,D001,2025-04-09,2025-05-13,business_entertainment,1523.5,,,,6,0,approved,2025,FP202500002554,"XX供应商9624",2025-04-09,E1,D001,"投资银行部",230395.17
R000402,E0052,D003,2025-05-13,2025-05-14,business_entertainment,655.73,,,,3,0,approved,2025,FP202500000402,"XX供应商1345",2025-05-13,M1,D003,"财富管理部",109772.07
R002323,E0031,D006,2025-03-19,2025-05-15,business_entertainment,698.78,,,,3,0,approved,2025,FP202500002323,"XX供应商8531",2025-03-19,M1,D006,"运营管理部",340961.75
R003585,E0077,D004,2025-03-19,2025-05-15,business_entertainment,1454.54,,,,6,0,approved,2025,FP202500003585,"XX供应商8780",2025-03-19,E1,D004,"研究所",264890.39
R002819,E0050,D008,2025-04-19,2025-05-16,business_entertainment,625.74,,,,4,0,approved,2025,FP202500002819,"XX供应商9754",2025-04-19,X1,D008,"合规风控部",381600.0
R003930,E0079,D002,2025-03-19,2025-05-16,business_entertainment,1577.31,,,,6,0,approved,2025,FP202500003930,"XX供应商9187",2025-03-19,M1,D002,"固定收益部",107785.42
R003973,E0024,D006,2025-03-22,2025-05-16,business_entertainment,822.85,,,,4,0,approved,2025,FP202500003973,"XX供应商3796",2025-03-22,E1,D006,"运营管理部",340961.75
R001726,E0020,D008,2025-04-11,2025-05-19,business_entertainment,801.84,,,,3,0,approved,2025,FP202500001726,"XX供应商5626",2025-04-11,E1,D008,"合规风控部",381600.0
R002653,E0043,D005,2025-05-11,2025-05-19,business_entertainment,290.98,,,,2,0,approved,2025,FP202500002653,"XX供应商1275",2025-05-11,E1,D005,"机构业务部",278540.94
R000480,E0049,D006,2025-04-03,2025-05-20,business_entertainment,518.8,,,,2,0,approved,2025,FP202500000480,"XX供应商4671",2025-04-03,E1,D006,"运营管理部",340961.75
R001347,E0040,D001,2025-04-02,2025-05-20,business_entertainment,294.06,,,,2,0,approved,2025,FP202500001347,"XX供应商1260",2025-04-02,D1,D001,"投资银行部",230395.17
R003042,E0071,D010,2025-03-31,2025-05-20,business_entertainment,361.42,,,,2,0,approved,2025,FP202500003042,"XX供应商6605",2025-03-31,E1,D010,"人力资源部",164500.0
R000844,E0028,D009,2025-05-08,2025-05-21,business_entertainment,583.37,,,,4,0,approved,2025,FP202500000844,"XX供应商9654",2025-05-08,E1,D009,"财务管理部",191300.0
R003615,E0043,D005,2025-05-20,2025-05-23,business_entertainment,827.81,,,,4,0,approved,2025,FP202500003615,"XX供应商1382",2025-05-20,E1,D005,"机构业务部",278540.94
R002540,E0072,D005,2025-05-14,2025-05-24,business_entertainment,667.45,,,,3,0,approved,2025,FP202500002540,"XX供应商9458",2025-05-14,M1,D005,"机构业务部",278540.94
R004099,E0027,D007,2025-04-02,2025-05-25,business_entertainment,1278.57,,,,5,0,approved,2025,FP202500004099,"XX供应商3895",2025-04-02,D1,D007,"信息技术部",301500.0
R004102,E0070,D006,2025-04-11,2025-05-25,business_entertainment,1181.79,,,,6,0,approved,2025,FP202500004102,"XX供应商1040",2025-04-11,E1,D006,"运营管理部",340961.75
R000546,E0036,D010,2025-04-24,2025-05-26,business_entertainment,659.56,,,,3,0,approved,2025,FP202500000546,"XX供应商5848",2025-04-24,E1,D010,"人力资源部",164500.0
R001792,E0052,D003,2025-04-04,2025-05-26,business_entertainment,320.01,,,,2,0,approved,2025,FP202500001792,"XX供应商5903",2025-04-04,M1,D003,"财富管理部",109772.07
R002850,E0029,D003,2025-04-13,2025-05-26,business_entertainment,323.39,,,,2,0,approved,2025,FP202500002850,"XX供应商6930",2025-04-13,M1,D003,"财富管理部",109772.07
R000550,E0023,D004,2025-04-18,2025-05-27,business_entertainment,695.73,,,,4,0,approved,2025,FP202500000550,"XX供应商6200",2025-04-18,M1,D004,"研究所",264890.39
R002081,E0031,D006,2025-05-02,2025-05-27,business_entertainment,357.06,,,,2,0,approved,2025,FP202500002081,"XX供应商4816",2025-05-02,M1,D006,"运营管理部",340961.75
R000195,E0022,D007,2025-05-25,2025-05-30,business_entertainment,463.84,,,,2,0,approved,2025,FP202500000195,"XX供应商5796",2025-05-25,D1,D007,"信息技术部",301500.0
R002053,E0055,D004,2025-04-16,2025-05-30,business_entertainment,849.46,,,,6,0,approved,2025,FP202500002053,"XX供应商1616",2025-04-16,D1,D004,"研究所",264890.39
R001868,E0045,D001,2025-04-05,2025-06-01,business_entertainment,774.62,,,,4,0,approved,2025,FP202500001868,"XX供应商6153",2025-04-05,E1,D001,"投资银行部",230395.17
R001913,E0064,D004,2025-05-17,2025-06-01,business_entertainment,879.2,,,,5,0,approved,2025,FP202500001913,"XX供应商6862",2025-05-17,E1,D004,"研究所",264890.39
R003901,E0066,D003,2025-05-04,2025-06-01,business_entertainment,338.03,,,,2,0,approved,2025,FP202500003901,"XX供应商2054",2025-05-04,M1,D003,"财富管理部",109772.07
R001109,E0054,D001,2025-05-31,2025-06-02,business_entertainment,536.89,,,,2,0,approved,2025,FP202500001109,"XX供应商5752",2025-05-31,E1,D001,"投资银行部",230395.17
R001306,E0060,D006,2025-05-11,2025-06-02,business_entertainment,1456.02,,,,6,0,approved,2025,FP202500001306,"XX供应商9371",2025-05-11,E1,D006,"运营管理部",340961.75
R001224,E0014,D009,2025-05-01,2025-06-03,business_entertainment,1003.24,,,,7,0,approved,2025,FP202500001224,"XX供应商1644",2025-05-01,M1,D009,"财务管理部",191300.0
R001796,E0031,D006,2025-04-15,2025-06-03,business_entertainment,554.71,,,,3,0,approved,2025,FP202500001796,"XX供应商9337",2025-04-15,M1,D006,"运营管理部",340961.75
R001924,E0075,D007,2025-05-19,2025-06-03,business_entertainment,654.39,,,,3,0,approved,2025,FP202500001924,"XX供应商1249",2025-05-19,D1,D007,"信息技术部",301500.0
R002349,E0024,D006,2025-04-13,2025-06-04,business_entertainment,621.38,,,,3,0,approved,2025,FP202500002349,"XX供应商3183",2025-04-13,E1,D006,"运营管理部",340961.75
R000397,E0038,D004,2025-04-14,2025-06-05,business_entertainment,813.69,,,,4,0,approved,2025,FP202500000397,"XX供应商7933",2025-04-14,M1,D004,"研究所",264890.39
R001380,E0074,D001,2025-05-15,2025-06-05,business_entertainment,757.03,,,,3,0,approved,2025,FP202500001380,"XX供应商4383",2025-05-15,E1,D001,"投资银行部",230395.17
R001864,E0046,D001,2025-04-19,2025-06-05,business_entertainment,752.47,,,,4,0,approved,2025,FP202500001864,"XX供应商2603",2025-04-19,E1,D001,"投资银行部",230395.17
R002642,E0063,D004,2025-05-28,2025-06-06,business_entertainment,774.91,,,,3,0,approved,2025,FP202500002642,"XX供应商7027",2025-05-28,E1,D004,"研究所",264890.39
R003093,E0039,D002,2025-06-04,2025-06-06,business_entertainment,1296.16,,,,5,0,approved,2025,FP202500003093,"XX供应商3895",2025-06-04,E1,D002,"固定收益部",107785.42
R001171,E0077,D004,2025-06-02,2025-06-07,business_entertainment,1324.31,,,,7,0,approved,2025,FP202500001171,"XX供应商1324",2025-06-02,E1,D004,"研究所",264890.39
R000209,E0015,D004,2025-05-07,2025-06-08,business_entertainment,682.24,,,,5,0,approved,2025,FP202500000209,"XX供应商9909",2025-05-07,E1,D004,"研究所",264890.39
R000624,E0016,D008,2025-05-23,2025-06-09,business_entertainment,517.61,,,,2,0,approved,2025,FP202500000624,"XX供应商2119",2025-05-23,M1,D008,"合规风控部",381600.0
R001338,E0031,D006,2025-05-22,2025-06-09,business_entertainment,916.95,,,,4,0,approved,2025,FP202500001338,"XX供应商6767",2025-05-22,M1,D006,"运营管理部",340961.75
R001517,E0032,D005,2025-05-04,2025-06-09,business_entertainment,873.84,,,,5,0,approved,2025,FP202500001517,"XX供应商7985",2025-05-04,E1,D005,"机构业务部",278540.94
R001837,E0044,D006,2025-04-29,2025-06-09,business_entertainment,543.62,,,,3,0,approved,2025,FP202500001837,"XX供应商2770",2025-04-29,D1,D006,"运营管理部",340961.75
R001921,E0031,D006,2025-05-04,2025-06-09,business_entertainment,403.76,,,,2,0,approved,2025,FP202500001921,"XX供应商9883",2025-05-04,M1,D006,"运营管理部",340961.75
R002496,E0051,D006,2025-04-28,2025-06-09,business_entertainment,595.47,,,,3,0,approved,2025,FP202500002496,"XX供应商7189",2025-04-28,E1,D006,"运营管理部",340961.75
R001687,E0051,D006,2025-04-22,2025-06-10,business_entertainment,512.6,,,,3,0,approved,2025,FP202500001687,"XX供应商8286",2025-04-22,E1,D006,"运营管理部",340961.75
R002259,E0074,D001,2025-04-13,2025-06-10,business_entertainment,670.57,,,,4,0,approved,2025,FP202500002259,"XX供应商9796",2025-04-13,E1,D001,"投资银行部",230395.17
R002722,E0053,D010,2025-05-29,2025-06-11,business_entertainment,490.63,,,,3,0,approved,2025,FP202500002722,"XX供应商5580",2025-05-29,E1,D010,"人力资源部",164500.0
R002026,E0040,D001,2025-06-06,2025-06-13,business_entertainment,663.2,,,,4,0,approved,2025,FP202500002026,"XX供应商7813",2025-06-06,D1,D001,"投资银行部",230395.17
R002368,E0057,D005,2025-04-26,2025-06-13,business_entertainment,760.69,,,,4,0,approved,2025,FP202500002368,"XX供应商8592",2025-04-26,E1,D005,"机构业务部",278540.94
R002374,E0030,D007,2025-05-17,2025-06-13,business_entertainment,414.53,,,,2,0,approved,2025,FP202500002374,"XX供应商3998",2025-05-17,X1,D007,"信息技术部",301500.0
R003108,E0036,D010,2025-06-07,2025-06-13,business_entertainment,570.91,,,,4,0,approved,2025,FP202500003108,"XX供应商4370",2025-06-07,E1,D010,"人力资源部",164500.0
R003191,E0048,D005,2025-04-17,2025-06-13,business_entertainment,1519.55,,,,7,0,approved,2025,FP202500003191,"XX供应商5096",2025-04-17,M1,D005,"机构业务部",278540.94
R003258,E0028,D009,2025-04-16,2025-06-13,business_entertainment,857.39,,,,4,0,approved,2025,FP202500003258,"XX供应商6697",2025-04-16,E1,D009,"财务管理部",191300.0
R002840,E0022,D007,2025-05-10,2025-06-14,business_entertainment,777.4,,,,5,0,approved,2025,FP202500002840,"XX供应商7856",2025-05-10,D1,D007,"信息技术部",301500.0
R002876,E0039,D002,2025-04-30,2025-06-14,business_entertainment,286.05,,,,2,0,approved,2025,FP202500002876,"XX供应商8332",2025-04-30,E1,D002,"固定收益部",107785.42
R002709,E0025,D001,2025-04-18,2025-06-15,business_entertainment,712.1,,,,4,0,approved,2025,FP202500002709,"XX供应商6508",2025-04-18,E1,D001,"投资银行部",230395.17
R003220,E0021,D002,2025-04-19,2025-06-15,business_entertainment,340.1,,,,2,0,approved,2025,FP202500003220,"XX供应商1834",2025-04-19,E1,D002,"固定收益部",107785.42
R004174,E0072,D005,2025-05-03,2025-06-15,business_entertainment,839.38,,,,4,0,approved,2025,FP202500004174,"XX供应商5967",2025-05-03,M1,D005,"机构业务部",278540.94
R003781,E0024,D006,2025-04-24,2025-06-16,business_entertainment,985.88,,,,5,0,approved,2025,FP202500003781,"XX供应商6466",2025-04-24,E1,D006,"运营管理部",340961.75
R000407,E0058,D007,2025-05-16,2025-06-17,business_entertainment,369.56,,,,2,0,approved,2025,FP202500000407,"XX供应商4974",2025-05-16,E1,D007,"信息技术部",301500.0
R000963,E0036,D010,2025-05-18,2025-06-18,business_entertainment,1589.12,,,,6,0,approved,2025,FP202500000963,"XX供应商3931",2025-05-18,E1,D010,"人力资源部",164500.0
R001830,E0020,D008,2025-06-11,2025-06-18,business_entertainment,1286.27,,,,5,0,approved,2025,FP202500001830,"XX供应商1652",2025-06-11,E1,D008,"合规风控部",381600.0
R002894,E0063,D004,2025-05-08,2025-06-18,business_entertainment,899.85,,,,4,0,approved,2025,FP202500002894,"XX供应商5390",2025-05-08,E1,D004,"研究所",264890.39
R003737,E0031,D006,2025-04-21,2025-06-18,business_entertainment,870.56,,,,4,0,approved,2025,FP202500003737,"XX供应商9464",2025-04-21,M1,D006,"运营管理部",340961.75
R000164,E0061,D008,2025-05-13,2025-06-19,business_entertainment,516.22,,,,3,0,approved,2025,FP202500000164,"XX供应商6667",2025-05-13,M1,D008,"合规风控部",381600.0
R004132,E0059,D006,2025-05-27,2025-06-19,business_entertainment,1200.7,,,,5,0,approved,2025,FP202500004132,"XX供应商5322",2025-05-27,E1,D006,"运营管理部",340961.75
R001152,E0059,D006,2025-05-25,2025-06-20,business_entertainment,1116.92,,,,5,0,approved,2025,FP202500001152,"XX供应商8714",2025-05-25,E1,D006,"运营管理部",340961.75
R003739,E0037,D008,2025-05-18,2025-06-20,business_entertainment,468.8,,,,3,0,approved,2025,FP202500003739,"XX供应商4660",2025-05-18,E1,D008,"合规风控部",381600.0
R002661,E0068,D006,2025-06-19,2025-06-21,business_entertainment,671.39,,,,4,0,approved,2025,FP202500002661,"XX供应商8360",2025-06-19,E1,D006,"运营管理部",340961.75
R001467,E0027,D007,2025-06-02,2025-06-22,business_entertainment,339.78,,,,2,0,approved,2025,FP202500001467,"XX供应商8504",2025-06-02,D1,D007,"信息技术部",301500.0
R000092,E0047,D009,2025-06-10,2025-06-23,business_entertainment,1049.43,,,,4,0,approved,2025,FP202500000092,"XX供应商7305",2025-06-10,E1,D009,"财务管理部",191300.0
R000732,E0050,D008,2025-05-05,2025-06-25,business_entertainment,837.56,,,,5,0,approved,2025,FP202500000732,"XX供应商6777",2025-05-05,X1,D008,"合规风控部",381600.0
R004073,E0014,D009,2025-05-12,2025-06-25,business_entertainment,1876.68,,,,7,0,approved,2025,FP202500004073,"XX供应商8408",2025-05-12,M1,D009,"财务管理部",191300.0
R001980,E0038,D004,2025-06-08,2025-06-26,business_entertainment,283.36,,,,2,0,approved,2025,FP202500001980,"XX供应商9513",2025-06-08,M1,D004,"研究所",264890.39
R001706,E0034,D005,2025-05-20,2025-06-27,business_entertainment,1336.11,,,,5,0,approved,2025,FP202500001706,"XX供应商1601",2025-05-20,E1,D005,"机构业务部",278540.94
R003510,E0033,D001,2025-06-13,2025-06-28,business_entertainment,357.95,,,,2,0,approved,2025,FP202500003510,"XX供应商2440",2025-06-13,E1,D001,"投资银行部",230395.17
R003560,E0044,D006,2025-05-16,2025-06-28,business_entertainment,490.16,,,,3,0,approved,2025,FP202500003560,"XX供应商1888",2025-05-16,D1,D006,"运营管理部",340961.75
R004001,E0043,D005,2025-06-04,2025-06-28,business_entertainment,1006.5,,,,5,0,approved,2025,FP202500004001,"XX供应商1040",2025-06-04,E1,D005,"机构业务部",278540.94
R000046,E0038,D004,2025-06-19,2025-06-29,business_entertainment,578.36,,,,3,0,approved,2025,FP202500000046,"XX供应商4136",2025-06-19,M1,D004,"研究所",264890.39
R000729,E0079,D002,2025-06-19,2025-06-29,business_entertainment,420.3,,,,2,0,approved,2025,FP202500000729,"XX供应商3553",2025-06-19,M1,D002,"固定收益部",107785.42
R001418,E0063,D004,2025-06-01,2025-06-29,business_entertainment,370.48,,,,2,0,approved,2025,FP202500001418,"XX供应商9419",2025-06-01,E1,D004,"研究所",264890.39
R001506,E0028,D009,2025-05-18,2025-06-29,business_entertainment,972.18,,,,5,0,approved,2025,FP202500001506,"XX供应商7545",2025-05-18,E1,D009,"财务管理部",191300.0
R001279,E0076,D006,2025-06-10,2025-06-30,business_entertainment,1540.48,,,,6,0,approved,2025,FP202500001279,"XX供应商7377",2025-06-10,E1,D006,"运营管理部",340961.75
R001691,E0041,D005,2025-05-12,2025-06-30,business_entertainment,557.79,,,,3,0,approved,2025,FP202500001691,"XX供应商1742",2025-05-12,E1,D005,"机构业务部",278540.94
